arxiv_id,page_no,has_diagram,field,pdf_path,split
2605.24462v1,10,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.24462v1.pdf,train
2605.24462v1,11,1,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.24462v1.pdf,train
2605.24462v1,12,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.24462v1.pdf,train
2605.24462v1,13,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.24462v1.pdf,train
2605.24462v1,14,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.24462v1.pdf,train
2605.24462v1,15,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.24462v1.pdf,train
2605.24462v1,16,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.24462v1.pdf,train
2605.24462v1,17,1,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.24462v1.pdf,train
2605.24462v1,18,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.24462v1.pdf,train
2605.24462v1,19,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.24462v1.pdf,train
2605.24462v1,20,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.24462v1.pdf,train
2605.24479v1,1,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24479v1.pdf,val
2605.24479v1,2,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24479v1.pdf,val
2605.24479v1,3,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24479v1.pdf,val
2605.24479v1,4,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24479v1.pdf,val
2605.24479v1,5,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24479v1.pdf,val
2605.24479v1,6,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24479v1.pdf,val
2605.24479v1,7,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24479v1.pdf,val
2605.24479v1,8,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24479v1.pdf,val
2605.24479v1,9,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24479v1.pdf,val
2605.24479v1,10,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24479v1.pdf,val
2605.24479v1,11,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24479v1.pdf,val
2605.24479v1,12,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24479v1.pdf,val
2605.24479v1,13,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24479v1.pdf,val
2605.24479v1,14,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24479v1.pdf,val
2605.24479v1,15,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24479v1.pdf,val
2605.24479v1,16,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24479v1.pdf,val
2605.24479v1,17,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24479v1.pdf,val
2605.24479v1,18,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24479v1.pdf,val
2605.24479v1,19,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24479v1.pdf,val
2605.24479v1,20,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24479v1.pdf,val
2605.24543v1,1,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24543v1.pdf,val
2605.24543v1,2,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24543v1.pdf,val
2605.24543v1,3,1,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24543v1.pdf,val
2605.24543v1,4,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24543v1.pdf,val
2605.24543v1,5,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24543v1.pdf,val
2605.24543v1,6,1,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24543v1.pdf,val
2605.24543v1,7,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24543v1.pdf,val
2605.24543v1,8,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24543v1.pdf,val
2605.24543v1,9,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24543v1.pdf,val
2605.24543v1,10,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24543v1.pdf,val
2605.24543v1,11,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24543v1.pdf,val
2605.24543v1,12,1,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24543v1.pdf,val
2605.24543v1,13,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24543v1.pdf,val
2605.24543v1,14,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24543v1.pdf,val
2605.24543v1,15,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24543v1.pdf,val
2605.24543v1,16,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24543v1.pdf,val
2605.24543v1,17,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24543v1.pdf,val
2605.24543v1,18,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24543v1.pdf,val
2605.24543v1,19,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24543v1.pdf,val
2605.24543v1,20,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24543v1.pdf,val
2605.24725v1,1,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24725v1.pdf,train
2605.24725v1,2,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24725v1.pdf,train
2605.24725v1,3,1,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24725v1.pdf,train
2605.24725v1,4,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24725v1.pdf,train
2605.24725v1,5,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24725v1.pdf,train
2605.24725v1,6,1,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24725v1.pdf,train
2605.24725v1,7,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24725v1.pdf,train
2605.24725v1,8,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24725v1.pdf,train
2605.24725v1,9,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24725v1.pdf,train
2605.24865v1,1,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24865v1.pdf,train
2605.24865v1,2,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24865v1.pdf,train
2605.24865v1,3,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24865v1.pdf,train
2605.24865v1,4,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24865v1.pdf,train
2605.24865v1,5,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24865v1.pdf,train
2605.24865v1,6,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24865v1.pdf,train
2605.24865v1,7,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24865v1.pdf,train
2605.24865v1,8,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24865v1.pdf,train
2605.24865v1,9,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24865v1.pdf,train
2605.24865v1,10,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24865v1.pdf,train
2605.24865v1,11,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24865v1.pdf,train
2605.24865v1,12,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24865v1.pdf,train
2605.24874v1,1,1,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24874v1.pdf,test
2605.24874v1,2,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24874v1.pdf,test
2605.24874v1,3,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24874v1.pdf,test
2605.24874v1,4,1,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24874v1.pdf,test
2605.24874v1,5,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24874v1.pdf,test
2605.24874v1,6,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.24874v1.pdf,test
2605.24875v1,1,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24875v1.pdf,train
2605.24875v1,2,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24875v1.pdf,train
2605.24875v1,3,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24875v1.pdf,train
2605.24875v1,4,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24875v1.pdf,train
2605.24875v1,5,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24875v1.pdf,train
2605.24875v1,6,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24875v1.pdf,train
2605.24875v1,7,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24875v1.pdf,train
2605.24875v1,8,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24875v1.pdf,train
2605.24875v1,9,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24875v1.pdf,train
2605.24875v1,10,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24875v1.pdf,train
2605.24875v1,11,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24875v1.pdf,train
2605.24875v1,12,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24875v1.pdf,train
2605.24875v1,13,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24875v1.pdf,train
2605.24875v1,14,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24875v1.pdf,train
2605.24875v1,15,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24875v1.pdf,train
2605.24875v1,16,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24875v1.pdf,train
2605.24875v1,17,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24875v1.pdf,train
2605.24875v1,18,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24875v1.pdf,train
2605.24875v1,19,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24875v1.pdf,train
2605.24875v1,20,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24875v1.pdf,train
2605.24889v1,1,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.24889v1.pdf,train
2605.24889v1,2,1,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.24889v1.pdf,train
2605.24889v1,3,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.24889v1.pdf,train
2605.24889v1,4,1,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.24889v1.pdf,train
2605.24889v1,5,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.24889v1.pdf,train
2605.24889v1,6,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.24889v1.pdf,train
2605.24980v1,1,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24980v1.pdf,train
2605.24980v1,2,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24980v1.pdf,train
2605.24980v1,3,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.24980v1.pdf,train
2605.25010v1,1,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25010v1.pdf,train
2605.25010v1,2,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25010v1.pdf,train
2605.25010v1,3,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25010v1.pdf,train
2605.25010v1,4,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25010v1.pdf,train
2605.25010v1,5,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25010v1.pdf,train
2605.25010v1,6,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25010v1.pdf,train
2605.25096v1,1,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25096v1.pdf,train
2605.25096v1,2,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25096v1.pdf,train
2605.25096v1,3,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25096v1.pdf,train
2605.25096v1,4,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25096v1.pdf,train
2605.25096v1,5,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25096v1.pdf,train
2605.25096v1,6,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25096v1.pdf,train
2605.25096v1,7,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25096v1.pdf,train
2605.25096v1,8,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25096v1.pdf,train
2605.25096v1,9,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25096v1.pdf,train
2605.25115v1,1,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.25115v1.pdf,train
2605.25115v1,2,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.25115v1.pdf,train
2605.25115v1,3,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.25115v1.pdf,train
2605.25115v1,4,1,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.25115v1.pdf,train
2605.25115v1,5,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.25115v1.pdf,train
2605.25115v1,6,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.25115v1.pdf,train
2605.25115v1,7,1,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.25115v1.pdf,train
2605.25115v1,8,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.25115v1.pdf,train
2605.25115v1,9,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.25115v1.pdf,train
2605.25115v1,10,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.25115v1.pdf,train
2605.25115v1,11,1,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.25115v1.pdf,train
2605.25115v1,12,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.25115v1.pdf,train
2605.25115v1,13,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.25115v1.pdf,train
2605.25115v1,14,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.25115v1.pdf,train
2605.25115v1,15,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.25115v1.pdf,train
2605.25115v1,16,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.25115v1.pdf,train
2605.25115v1,17,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.25115v1.pdf,train
2605.25115v1,18,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.25115v1.pdf,train
2605.25115v1,19,0,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.25115v1.pdf,train
2605.25115v1,20,1,manufacturing_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/manufacturing_engineering/2605.25115v1.pdf,train
2605.25212v1,1,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25212v1.pdf,train
2605.25212v1,2,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25212v1.pdf,train
2605.25212v1,3,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25212v1.pdf,train
2605.25212v1,4,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25212v1.pdf,train
2605.25212v1,5,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25212v1.pdf,train
2605.25212v1,6,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25212v1.pdf,train
2605.25212v1,7,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25212v1.pdf,train
2605.25212v1,8,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25212v1.pdf,train
2605.25212v1,9,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25212v1.pdf,train
2605.25212v1,10,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25212v1.pdf,train
2605.25212v1,11,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25212v1.pdf,train
2605.25212v1,12,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25212v1.pdf,train
2605.25212v1,13,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25212v1.pdf,train
2605.25212v1,14,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25212v1.pdf,train
2605.25212v1,15,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25212v1.pdf,train
2605.25212v1,16,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25212v1.pdf,train
2605.25306v3,1,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25306v3.pdf,train
2605.25306v3,2,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25306v3.pdf,train
2605.25306v3,3,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25306v3.pdf,train
2605.25306v3,4,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25306v3.pdf,train
2605.25306v3,5,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25306v3.pdf,train
2605.25306v3,6,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25306v3.pdf,train
2605.25306v3,7,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25306v3.pdf,train
2605.25306v3,8,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25306v3.pdf,train
2605.25319v1,1,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.25319v1.pdf,train
2605.25319v1,2,1,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.25319v1.pdf,train
2605.25319v1,3,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.25319v1.pdf,train
2605.25319v1,4,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.25319v1.pdf,train
2605.25319v1,5,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.25319v1.pdf,train
2605.25319v1,6,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.25319v1.pdf,train
2605.25319v1,7,0,utilities_power_systems,/Volumes/One Touch/stem_diagrams_data/papers_v2/utilities_power_systems/2605.25319v1.pdf,train
2605.25321v1,1,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25321v1.pdf,test
2605.25321v1,2,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25321v1.pdf,test
2605.25321v1,3,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25321v1.pdf,test
2605.25321v1,4,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25321v1.pdf,test
2605.25321v1,5,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25321v1.pdf,test
2605.25321v1,6,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25321v1.pdf,test
2605.25321v1,7,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25321v1.pdf,test
2605.25321v1,8,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25321v1.pdf,test
2605.25321v1,9,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25321v1.pdf,test
2605.25321v1,10,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25321v1.pdf,test
2605.25321v1,11,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25321v1.pdf,test
2605.25321v1,12,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25321v1.pdf,test
2605.25321v1,13,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25321v1.pdf,test
2605.25321v1,14,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25321v1.pdf,test
2605.25321v1,15,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25321v1.pdf,test
2605.25321v1,16,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25321v1.pdf,test
2605.25362v1,1,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25362v1.pdf,val
2605.25362v1,2,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25362v1.pdf,val
2605.25362v1,3,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25362v1.pdf,val
2605.25362v1,4,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25362v1.pdf,val
2605.25362v1,5,1,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25362v1.pdf,val
2605.25362v1,6,0,aerospace_engineering,/Volumes/One Touch/stem_diagrams_data/papers_v2/aerospace_engineering/2605.25362v1.pdf,val
